created_at;suburb;time;status;location;area
Fri Dec 01 02:38:46 +0000 2023;Wanneroo;10:38:00; ADVICE;JANDABUP and MARIGINIUP;CITY OF WANNEROO
Fri Dec 01 02:38:46 +0000 2023;Mariginiup;10:38:00; ADVICE;JANDABUP and MARIGINIUP;CITY OF WANNEROO
Fri Dec 01 02:45:04 +0000 2023;Hamersley;10:45:00; ADVICE;HAMERSLEY RANGE;SHIRE OF ASHBURTON
Fri Dec 01 03:52:00 +0000 2023;Wanneroo;11:51:00; ADVICE;JANDABUP and MARIGINIUP;CITY OF WANNEROO
Fri Dec 01 03:52:00 +0000 2023;Mariginiup;11:51:00; ADVICE;JANDABUP and MARIGINIUP;CITY OF WANNEROO
Fri Dec 01 07:55:39 +0000 2023;Wanneroo;15:55:00; ADVICE;JANDABUP and MARIGINIUP;CITY OF WANNEROO
Fri Dec 01 07:55:39 +0000 2023;Mariginiup;15:55:00; ADVICE;JANDABUP and MARIGINIUP;CITY OF WANNEROO
Fri Dec 01 08:03:57 +0000 2023;Hamersley;16:03:00; ADVICE;HAMERSLEY RANGE;SHIRE OF ASHBURTON
Fri Dec 08 02:43:22 +0000 2023;Postans;10:43:00; BURNT;POSTANS;CITY OF KWINANA
Fri Dec 08 02:52:48 +0000 2023;Hamersley;10:52:00; ADVICE;HAMERSLEY RANGE;SHIRE OF ASHBURTON
Fri Dec 08 07:10:06 +0000 2023;Hamersley;15:10:00; BURNT;HAMERSLEY RANGE;SHIRE OF ASHBURTON
Fri Dec 08 08:53:56 +0000 2023;Bullsbrook;16:53:00; ADVICE;BULLSBROOK;CITY OF SWAN
Fri Dec 08 09:07:53 +0000 2023;Bullsbrook;17:07:00; WATCH AND ACT;BULLSBROOK;CITY OF SWAN
Fri Dec 08 11:04:20 +0000 2023;Bullsbrook;19:04:00; WATCH AND ACT;BULLSBROOK;CITY OF SWAN
Fri Dec 08 11:26:19 +0000 2023;Bullsbrook;19:26:00; WATCH AND ACT;BULLSBROOK;CITY OF SWAN
Fri Dec 08 12:54:32 +0000 2023;Bullsbrook;20:54:00; WATCH AND ACT;BULLSBROOK;CITY OF SWAN
Fri Dec 08 14:26:25 +0000 2023;Bullsbrook;22:26:00; ADVICE;BULLSBROOK;CITY OF SWAN
Fri Dec 08 16:31:51 +0000 2023;Mandogalup;00:31:00; ADVICE;MANDOGALUP and ANKETELL;CITY OF KWINANA
Fri Dec 08 16:31:51 +0000 2023;The Spectacles;00:31:00; ADVICE;MANDOGALUP and ANKETELL;CITY OF KWINANA
Fri Dec 08 16:31:51 +0000 2023;Anketell;00:31:00; ADVICE;MANDOGALUP and ANKETELL;CITY OF KWINANA
Fri Dec 08 17:12:19 +0000 2023;Mandogalup;01:12:00; ADVICE;MANDOGALUP and ANKETELL;CITY OF KWINANA
Fri Dec 08 17:12:19 +0000 2023;The Spectacles;01:12:00; ADVICE;MANDOGALUP and ANKETELL;CITY OF KWINANA
Fri Dec 08 17:12:19 +0000 2023;Anketell;01:12:00; ADVICE;MANDOGALUP and ANKETELL;CITY OF KWINANA
Fri Dec 08 19:28:25 +0000 2023;Mandogalup;03:28:00; ADVICE;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA
Fri Dec 08 19:28:25 +0000 2023;The Spectacles;03:28:00; ADVICE;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA
Fri Dec 08 19:28:25 +0000 2023;Anketell;03:28:00; ADVICE;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA
Fri Dec 08 19:28:25 +0000 2023;Postans;03:28:00; ADVICE;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA
Fri Dec 08 21:41:25 +0000 2023;Mandogalup;05:41:00; ADVICE;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA
Fri Dec 08 21:41:25 +0000 2023;The Spectacles;05:41:00; ADVICE;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA
Fri Dec 08 21:41:25 +0000 2023;Anketell;05:41:00; ADVICE;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA
Fri Dec 08 21:41:25 +0000 2023;Postans;05:41:00; ADVICE;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA
Fri Dec 15 00:46:52 +0000 2023;Stratton;08:46:00; ADVICE;MIDDLE SWAN and STRATTON;CITY OF SWAN
Fri Dec 15 00:46:52 +0000 2023;Middle Swan;08:46:00; ADVICE;MIDDLE SWAN and STRATTON;CITY OF SWAN
Fri Dec 15 02:45:11 +0000 2023;Stratton;10:45:00; ADVICE;MIDDLE SWAN and STRATTON;CITY OF SWAN
Fri Dec 15 02:45:11 +0000 2023;Middle Swan;10:45:00; ADVICE;MIDDLE SWAN and STRATTON;CITY OF SWAN
Fri Dec 15 08:19:36 +0000 2023;Stratton;16:19:00; BURNT;MIDDLE SWAN and STRATTON;CITY OF SWAN
Fri Dec 15 08:19:36 +0000 2023;Middle Swan;16:19:00; BURNT;MIDDLE SWAN and STRATTON;CITY OF SWAN
Fri Dec 15 08:46:57 +0000 2023;Jindalee;16:46:00; ADVICE;JINDALEE;CITY OF WANNEROO
Fri Dec 22 00:40:37 +0000 2023;Mundaring;08:40:00; WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING
Fri Dec 22 00:40:37 +0000 2023;Parkerville;08:40:00; WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING
Fri Dec 22 01:01:15 +0000 2023;The Spectacles;09:01:00; ADVICE;POSTANS and THE SPECTACLES;CITY OF KWINANA
Fri Dec 22 01:01:15 +0000 2023;Postans;09:01:00; ADVICE;POSTANS and THE SPECTACLES;CITY OF KWINANA
Fri Dec 22 02:40:56 +0000 2023;Mundaring;10:40:00; WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING
Fri Dec 22 02:40:56 +0000 2023;Parkerville;10:40:00; WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING
Fri Dec 22 04:29:35 +0000 2023;Jarrahdale;12:29:00; EMERGENCY WARNING;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY
Fri Dec 22 04:29:35 +0000 2023;Keysbrook;12:29:00; EMERGENCY WARNING;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY
Fri Dec 22 04:29:35 +0000 2023;Serpentine;12:29:00; EMERGENCY WARNING;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY
Fri Dec 22 04:38:39 +0000 2023;Mundaring;12:38:00; ADVICE;PARKERVILLE;SHIRE OF MUNDARING
Fri Dec 22 04:38:39 +0000 2023;Parkerville;12:38:00; ADVICE;PARKERVILLE;SHIRE OF MUNDARING
Fri Dec 22 05:02:00 +0000 2023;Jarrahdale;13:01:00; EMERGENCY WARNING;KEYSBROOK, MYARA, NAMBEELUP, NORTH DANDALUP, SERPENTINE and WHITTAKER;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY
Fri Dec 22 05:02:00 +0000 2023;Keysbrook;13:01:00; EMERGENCY WARNING;KEYSBROOK, MYARA, NAMBEELUP, NORTH DANDALUP, SERPENTINE and WHITTAKER;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY
Fri Dec 22 05:02:00 +0000 2023;Serpentine;13:01:00; EMERGENCY WARNING;KEYSBROOK, MYARA, NAMBEELUP, NORTH DANDALUP, SERPENTINE and WHITTAKER;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY
Fri Dec 22 05:23:17 +0000 2023;Jarrahdale;13:23:00; EMERGENCY WARNING;KEYSBROOK, MYARA, NAMBEELUP, NORTH DANDALUP, SERPENTINE and WHITTAKER;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY
